condition,ratio,strategy,position_mode,doc_id,target_tokens,fact_class,gold,prediction,clean_hit,semantic_hit,exact_hit,distractor_hit,rank_margin,answer_logprob,n_active_positions,n_doc_tokens
KV_STRIDE_COMPACT,16.0,stride,compact,A-s11-d0-t16384,16384,number,"43,863","the same. The. the. the "" the the the same. the same.2. the ""2 and ""2. the ""2. the ""the. ""1. ""2. ""the. ""2. the """,False,False,False,False,-0.2575516700744629,-7.377347946166992,1108,16888
KV_STRIDE_COMPACT,16.0,stride,compact,A-s11-d0-t16384,16384,date,2030-07-15,"the the same. The. the. The. The the the the.2.. the same. the. the. in.. the.. the... The. The. ""the. ""the. ""the.",False,False,False,False,-1.095621109008789,-8.93134880065918,1108,16888
KV_STRIDE_COMPACT,16.0,stride,compact,A-s11-d0-t16384,16384,hash,a91c9b7de0a35cb0,"<. the same. The ""The. the. the "" the the the ""2 and ""the. the ""the. ""1 ""the. the ""2. ""the. ""1. ""2. ""the. """,False,False,False,False,-2.132406234741211,-13.28287410736084,1108,16888
KV_STRIDE_COMPACT,16.0,stride,compact,A-s11-d0-t16384,16384,path,/srv/calder/spool/kx18.log,"the document.. The other.. the. the the the the the same. the same.2. the same. the ""1. the same. the same. ""the. The. ""2. ""the. ""the",False,False,False,False,0.32835960388183594,-17.02910041809082,1108,16888
KV_STRIDE_COMPACT,16.0,stride,compact,A-s11-d0-t16384,16384,url,https://relay.example.org/rel/4340,"the document.. The new. the. The. The the the the.2.. the same. the. ""the in.. the "" and. the ""the. The ""1. "" and.. ""for.",False,False,False,False,0.05306053161621094,-10.988001823425293,1108,16888
KV_STRIDE_COMPACT,16.0,stride,compact,A-s11-d0-t16384,16384,proper_noun,Tobias Sorley,"the same. The same.. the. the same the the the same. the same.2. the same. ""1.. the same. the same. ""the. The. ""2. ""the. ""the.",False,False,False,False,-0.29314231872558594,-20.085779190063477,1108,16888
KV_STRIDE_COMPACT,16.0,stride,compact,A-s11-d0-t16384,16384,composition,Draywell,"the the the the the same. the same. the same.. "" in ""2 and the "" the same. ""the. The ""1. "" and ""the. ""the. The "" the ""for. ""1.",False,False,False,False,-1.820969581604004,-16.920949935913086,1108,16888
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,semantic,amber,amber,True,True,True,False,10.124997377410637,-5.483612312673358e-06,8529,16888
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,identifier,MB-2316-MB,MB-2316-MB,True,True,True,False,5.6796875,0.0,8535,16888
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,number,"43,863","43,863",True,True,True,False,8.23369312286377,0.0,8537,16888
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,date,2030-07-15,2029-12-02,False,False,False,True,-3.262260612566024,-3.264585494995117,8535,16888
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,hash,a91c9b7de0a35cb0,a91c9b7de0a35cb0,True,True,True,False,5.848670959472656,0.0,8533,16888
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,path,/srv/calder/spool/kx18.log,/srv/calder/spool/kx18.log,True,True,True,False,3.5834495167291607,-1.5821024135220796e-05,8534,16888
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,url,https://relay.example.org/rel/4340,https://relay.example.org/rel/4340,True,True,True,False,3.4702022473018133,-1.9868207346007694e-07,8534,16888
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,proper_noun,Tobias Sorley,Tobias Sorley,True,True,True,False,11.006101036072437,-5.722039304600912e-07,8535,16888
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,composition,Draywell,Draywell,True,True,True,False,6.6914259465411305,-0.007851931266486645,8544,16888
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,semantic,amber,amber,True,True,True,False,14.812887072712329,-1.728519782773219e-05,4324,16888
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,identifier,MB-2316-MB,None,False,False,False,False,0.10248851776123047,-7.093049049377441,4330,16888
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,number,"43,863","43,863",True,True,True,False,8.617547035217285,0.0,4332,16888
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,date,2030-07-15,The document does not mention the thermal audit for Ordell-2391 closing on any specific date.,False,False,False,False,0.8000044822692871,-2.9650471210479736,4330,16888
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,hash,a91c9b7de0a35cb0,The document does not provide the manifest digest for Vestry-2418.,False,False,False,False,-0.7524702548980713,-4.523071765899658,4328,16888
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,path,/srv/calder/spool/kx18.log,"Answer: The Q3 reconciliation for Vestry-2381 totalled 43,863 credits.",False,False,False,False,-0.06947517395019531,-7.173745632171631,4329,16888
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,url,https://relay.example.org/rel/4340,Answer:,False,False,False,False,-0.06929683685302734,-6.197484493255615,4329,16888
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,proper_noun,Tobias Sorley,No one signed off on the Harlow-2493 handover.,False,False,False,False,-3.9800429344177246,-8.546004295349121,4330,16888
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,composition,Draywell,Unit BRAVO-2518 is maintained by Rowena Sorley.,False,False,False,False,4.193876266479492,-9.512752532958984,4339,16888
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,semantic,amber,amber,True,True,True,False,15.313047647588974,-1.5020257706055418e-05,2212,16888
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,identifier,MB-2316-MB,None,False,False,False,False,0.23304510116577148,-6.617132663726807,2218,16888
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,number,"43,863","43,863",True,True,True,False,8.813556671142578,0.0,2220,16888
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,date,2030-07-15,Answer: The thermal audit for Ordell-2391 closed on 2023-09-30.,False,False,False,False,1.2691397666931152,-2.9354043006896973,2218,16888
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,hash,a91c9b7de0a35cb0,The document does not provide the manifest digest for Vestry-2418.,False,False,False,False,-0.6597597599029541,-4.355378150939941,2216,16888
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,path,/srv/calder/spool/kx18.log,"Answer: The Q3 reconciliation for Vestry-2381 totalled 43,863 credits.",False,False,False,False,-0.027812957763671875,-7.838628768920898,2217,16888
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,url,https://relay.example.org/rel/4340,None.,False,False,False,False,-0.07558536529541016,-6.2564377784729,2217,16888
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,proper_noun,Tobias Sorley,Answer: Halvard Brannigan,False,False,False,False,-0.08822917938232422,-9.598712921142578,2218,16888
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,composition,Draywell,Ashcombe,False,False,False,False,-0.7265167236328125,-3.0469672679901123,2227,16888
BUDGET,16.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,semantic,amber,amber,True,True,True,False,14.405918107135221,-0.0013704441953450441,1171,16888
BUDGET,16.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,identifier,MB-2316-MB,None,False,False,False,False,0.05833101272583008,-6.855435848236084,1177,16888
BUDGET,16.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,number,"43,863",0,False,False,False,False,-0.10112190246582031,-4.9692888259887695,1179,16888
BUDGET,16.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,date,2030-07-15,No exact date is provided for the thermal audit for Ordell-2391 in the given document.,False,False,False,False,0.9166157245635986,-2.7565817832946777,1177,16888
BUDGET,16.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,hash,a91c9b7de0a35cb0,Answer: Not provided in the document.,False,False,False,False,-0.23202848434448242,-4.2847418785095215,1175,16888
BUDGET,16.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,path,/srv/calder/spool/kx18.log,None.,False,False,False,False,-0.10150384902954102,-7.3940510749816895,1176,16888
BUDGET,16.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,url,https://relay.example.org/rel/4340,None.,False,False,False,False,-0.12583351135253906,-6.306591510772705,1176,16888
BUDGET,16.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,proper_noun,Tobias Sorley,Answer: Casimir Nieminen,False,False,False,False,4.353005409240723,-6.263068199157715,1177,16888
BUDGET,16.0,raw_uniform_chunks,native,A-s11-d0-t16384,16384,composition,Draywell,Ashcombe,False,False,False,False,1.3254783153533936,-3.650956392288208,1186,16888
SHUFFLE_TEXT,1.0,raw_shuffled,native,A-s11-d0-t16384,16384,semantic,amber,amber,True,True,True,False,10.937496304599335,-1.3232143828645349e-05,16979,16888
SHUFFLE_TEXT,1.0,raw_shuffled,native,A-s11-d0-t16384,16384,identifier,MB-2316-MB,MB-2316-MB,True,True,True,False,6.882812410593061,-8.940693874137651e-08,16985,16888
SHUFFLE_TEXT,1.0,raw_shuffled,native,A-s11-d0-t16384,16384,number,"43,863","43,863",True,True,True,False,4.017500937916338,-0.0038742413744330406,16987,16888
SHUFFLE_TEXT,1.0,raw_shuffled,native,A-s11-d0-t16384,16384,date,2030-07-15,2030-07-15,True,True,True,False,3.6500072479248047,0.0,16985,16888
SHUFFLE_TEXT,1.0,raw_shuffled,native,A-s11-d0-t16384,16384,hash,a91c9b7de0a35cb0,a91c9b7de0a35cb0,True,True,True,False,2.4666666984558105,0.0,16983,16888
SHUFFLE_TEXT,1.0,raw_shuffled,native,A-s11-d0-t16384,16384,path,/srv/calder/spool/kx18.log,/srv/calder/spool/kx18.log,True,True,True,False,3.272745815192934,-1.2246019878148218e-06,16984,16888
SHUFFLE_TEXT,1.0,raw_shuffled,native,A-s11-d0-t16384,16384,url,https://relay.example.org/rel/4340,https://relay.example.org/rel/4340,True,True,True,False,2.5104166169961815,-1.2914334490687907e-07,16984,16888
SHUFFLE_TEXT,1.0,raw_shuffled,native,A-s11-d0-t16384,16384,proper_noun,Tobias Sorley,Tobias Sorley,True,True,True,False,9.675157308578534,-2.3841853646899835e-07,16985,16888
SHUFFLE_TEXT,1.0,raw_shuffled,native,A-s11-d0-t16384,16384,composition,Draywell,Draywell,True,True,True,False,7.583655487746,-0.042311061173677444,16994,16888
NATIVE_CACHED,1.0,none,original,A-s11-d1-t16384,16384,semantic,crimson,crimson,True,True,True,False,11.343753001652658,-0.0008581662550568581,16942,16890
NATIVE_CACHED,1.0,none,original,A-s11-d1-t16384,16384,identifier,QZ-3292-RT,QZ-3292-RT,True,True,True,False,4.84375,0.0,16942,16890
NATIVE_CACHED,1.0,none,original,A-s11-d1-t16384,16384,number,"48,363","48,363",True,True,True,False,4.583337306976318,0.0,16942,16890
NATIVE_CACHED,1.0,none,original,A-s11-d1-t16384,16384,date,2032-02-03,2032-02-03,True,True,True,False,2.4749999046325684,0.0,16942,16890
NATIVE_CACHED,1.0,none,original,A-s11-d1-t16384,16384,hash,c67be39455983273,c67be39455983273,True,True,True,False,3.008333444595337,0.0,16942,16890
NATIVE_CACHED,1.0,none,original,A-s11-d1-t16384,16384,path,/srv/calder/spool/kx13.log,/srv/calder/spool/kx13.log,True,True,True,False,2.670454502120492,-2.384171011726721e-06,16942,16890
NATIVE_CACHED,1.0,none,original,A-s11-d1-t16384,16384,url,https://depot.example.net/rel/8572,https://depot.example.net/rel/8572,True,True,True,False,1.6730768588888623,-6.052148364688037e-07,16942,16890
NATIVE_CACHED,1.0,none,original,A-s11-d1-t16384,16384,proper_noun,Dagny Brannigan,Dagny Brannigan,True,True,True,False,11.415780703227,-3.1789116405889217e-07,16942,16890
NATIVE_CACHED,1.0,none,original,A-s11-d1-t16384,16384,composition,Draywell,Miriam Vantol,False,False,False,False,-2.1979146003723145,-9.354168891906738,16942,16890
RANDOM,1.0,random_kv,original,A-s11-d1-t16384,16384,semantic,crimson,с,False,False,False,False,-2.356752395629883,-14.840065002441406,16942,16890
RANDOM,1.0,random_kv,original,A-s11-d1-t16384,16384,identifier,QZ-3292-RT,"1


</think>
9",False,False,False,False,1.4783048629760742,-7.079743385314941,16942,16890
RANDOM,1.0,random_kv,original,A-s11-d1-t16384,16384,number,"48,363",1 the the the the the. the the the the the the. and the the the the the the the the the the. the the the the the the the the the the the the the the the the the the the the the the,False,False,False,False,0.6824116706848145,-4.531118869781494,16942,16890
RANDOM,1.0,random_kv,original,A-s11-d1-t16384,16384,date,2032-02-03,"20

</document",False,False,False,False,-0.15327906608581543,-4.01063871383667,16942,16890
RANDOM,1.0,random_kv,original,A-s11-d1-t16384,16384,hash,c67be39455983273,"""the
</document
1
99








9",False,False,False,False,0.28290510177612305,-5.788824558258057,16942,16890
RANDOM,1.0,random_kv,original,A-s11-d1-t16384,16384,path,/srv/calder/spool/kx13.log,"с


</think>
2",False,False,False,False,-0.11391162872314453,-11.258487701416016,16942,16890
RANDOM,1.0,random_kv,original,A-s11-d1-t16384,16384,url,https://depot.example.net/rel/8572,"с


</think>
2",False,False,False,False,0.26950931549072266,-8.063530921936035,16942,16890
RANDOM,1.0,random_kv,original,A-s11-d1-t16384,16384,proper_noun,Dagny Brannigan,"1


</think>
9",False,False,False,False,5.472143173217773,-11.72772216796875,16942,16890
RANDOM,1.0,random_kv,original,A-s11-d1-t16384,16384,composition,Draywell,9,False,False,False,False,-1.872446060180664,-13.392303466796875,16942,16890
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d1-t16384,16384,semantic,crimson,crimson,True,True,True,False,11.531252073822543,-0.0010002378839999437,16942,16890
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d1-t16384,16384,identifier,QZ-3292-RT,QZ-3292-RT,True,True,True,False,4.8515625,0.0,16942,16890
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d1-t16384,16384,number,"48,363","48,363",True,True,True,False,4.562504291534424,0.0,16942,16890
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d1-t16384,16384,date,2032-02-03,2032-02-03,True,True,True,False,2.4749999046325684,0.0,16942,16890
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d1-t16384,16384,hash,c67be39455983273,c67be39455983273,True,True,True,False,2.941666603088379,0.0,16942,16890
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d1-t16384,16384,path,/srv/calder/spool/kx13.log,/srv/calder/spool/kx13.log,True,True,True,False,2.659091039154646,-2.5792382984946016e-06,16942,16890
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d1-t16384,16384,url,https://depot.example.net/rel/8572,https://depot.example.net/rel/8572,True,True,True,False,1.6730769872689848,-7.152532930376765e-07,16942,16890
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d1-t16384,16384,proper_noun,Dagny Brannigan,Dagny Brannigan,True,True,True,False,11.440780361493637,-2.7815480052595376e-07,16942,16890
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d1-t16384,16384,composition,Draywell,Miriam Vantol,False,False,False,False,-2.1197900772094727,-9.104168891906738,16942,16890
KV_STRIDE,2.0,stride,original,A-s11-d1-t16384,16384,semantic,crimson,cr. Thegrid the usual.1. The Q3. Har.Har. The Q3.1. The Q3. 3. The Q3. 3.3.30. The Q30.3,False,False,False,False,5.672133445739746,-15.799849510192871,8497,16890
KV_STRIDE,2.0,stride,original,A-s11-d1-t16384,16384,identifier,QZ-3292-RT,KP.6. The Q3.68.6.1.1. 1.6.1. 1. The Q3.6.6.6.6.6.3. 0. The,False,False,False,False,-1.602778434753418,-12.898172378540039,8497,16890
KV_STRIDE,2.0,stride,original,A-s11-d1-t16384,16384,number,"48,363",4. The Q3.1. The Q3.1. The Q3. 3. The Q3. 3.3.3. The Q3.3.3. The Q3.3. The Q,False,False,False,False,0.43480348587036133,-5.2885661125183105,8497,16890
KV_STRIDE,2.0,stride,original,A-s11-d1-t16384,16384,date,2032-02-03,2. The Q3. Har.1. 11.1. 11.1. The Q3. The Q3.0.6. 6. 0.3. 0. The Q3,False,False,False,False,-0.37059688568115234,-5.748635292053223,8497,16890
KV_STRIDE,2.0,stride,original,A-s11-d1-t16384,16384,hash,c67be39455983273,"The Q3. The Q3. Har.6. 6
1. to 1. . 6. The Q3. 6.6.6. 6. 6.6.0. The",False,False,False,False,2.732330322265625,-8.834890365600586,8497,16890
KV_STRIDE,2.0,stride,original,A-s11-d1-t16384,16384,path,/srv/calder/spool/kx13.log,/s.1. The Q3.1.1.6.1. to 1.6. 5. 1. 3.6.6.5.6.5.3.3.3.3,False,False,False,False,-0.129119873046875,-20.699541091918945,8497,16890
KV_STRIDE,2.0,stride,original,A-s11-d1-t16384,16384,url,https://depot.example.net/rel/8572,https.6. The Q3.69.6.1.1. 119.1. 1. The Q3.6.6.6.6.6.6. 64.3,False,False,False,False,-0.5825519561767578,-15.2890625,8497,16890
KV_STRIDE,2.0,stride,original,A-s11-d1-t16384,16384,proper_noun,Dagny Brannigan,"Hal.1. The Q3. 1. 1
1. to 119. 1. 1. 3.6.3.3.3.3.3.33.3.",False,False,False,False,-2.8201637268066406,-20.56473731994629,8497,16890
KV_STRIDE,2.0,stride,original,A-s11-d1-t16384,16384,composition,Draywell,Dr. The Q3.1. The Q3. 3. The Q3. 3.3.3. 3 3. 3. 3. The Q3. The Q3. The Q3,False,False,False,False,4.399998664855957,-15.639874458312988,8497,16890
KV_SINK,2.0,sink,original,A-s11-d1-t16384,16384,semantic,crimson,ol. The Q. the usual. The Q3. The Q3. 1. The Q3.2. 3. 3. The 3. The Q3 to the Mir. The Q3 3.,False,False,False,False,-9.660364151000977,-23.678335189819336,8495,16890
KV_SINK,2.0,sink,original,A-s11-d1-t16384,16384,identifier,QZ-3292-RT,KP. The replacement. The Q3. 6.6. 2.1. 1.6. 6. The Q3. 6.6. 6.6.6.6.3.3,False,False,False,False,-5.994403839111328,-15.966602325439453,8495,16890
